FIPS,2wk Prior Intra-Mobility,2wk Onset Intra-Mobility,2wk Post Intra-Mobility,2wk Prior Inter-Mobility,2wk Onset Inter-Mobility,2wk Post Inter-Mobility,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Total_age65plus,Total households!!Average household size,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,POP_ESTIMATE_2018,HospCt,NursingCt,Hispanic Population,Black Population,Outbreak_date,Outbreak Month Temp AVG / F,Time from outbreak to intervention,Time from outbreak to national intervention,Time from national intervention to outbreak,Deaths,normalized_deaths
39103,0.09559840257985903,0.10049664200468572,0.09436676549534219,0.23803569634344532,0.24727317383586572,0.2325170531298494,409.0,1.0,5.1,33.3,4.3,136.2,0.1785694349859891,2.52,0.019933462092371585,0.009919283712725933,0.09055742243756489,0.05203018766815893,0.047843658245230146,179146,5.582039230571713e-06,0.00012280486307257767,0.021340135978475658,0.014530048117178167,2020-04-06,50.7,-13,0,18,13,7.256650999743226e-05
39109,0.096995645238947,0.09529771879379306,0.10143849673325676,0.24505012413355318,0.23550945862708025,0.24887970476925683,252.1,2.0,9.8,22.6,3.9,106.7,0.1861478789704581,2.56,0.021765735911581405,0.011457136939617028,0.10117489785543485,0.0547909096044134,0.055798233887518596,106222,9.414245636497147e-06,0.00010355670200146862,0.017369283199337237,0.024034569109977217,2020-03-27,37.1,-8,0,8,22,0.00020711340400293723
39133,0.0756846405357702,0.08034974471476708,0.0783935662685041,0.20022244844097578,0.20698928266734706,0.2006946143277138,331.2,2.0,7.9,28.7,4.6,113.4,0.16445401928471032,2.56,0.01229998711079195,0.011753730198186919,0.08275485340060272,0.03826867247294801,0.12176005204784965,162927,6.13771811915766e-06,9.820348990652256e-05,0.019260159457916735,0.046241568309733805,2020-04-03,50.4,-12,0,15,31,0.00019026926169388744
39139,0.10793235286831436,0.11279909118041555,0.11606088524973074,0.26172564831843603,0.27871528961546216,0.29065593322110717,251.3,3.0,13.2,17.8,4.9,88.4,0.19459285378079091,2.37,0.01668882484578733,0.008835745959917093,0.09491407856381968,0.045797240274486166,0.03885250910412142,121099,8.257706504595413e-06,0.00014863871708271743,0.019793722491515207,0.09550037572564596,2020-05-21,61.0,-58,0,63,4,3.303082601838165e-05
39151,0.09630902208289216,0.10190279344472049,0.10556770464487365,0.22332775090368462,0.23314679098722116,0.23953352110596698,652.9,2.0,8.7,22.8,4.9,93.2,0.19455882273786648,2.38,0.012850737672711223,0.011198307739508147,0.09794011421681818,0.05006808872526065,0.051354508119513205,371574,1.3456269814357302e-05,0.00016685774569803055,0.02155963549656327,0.07939737441263382,2020-03-31,35.7,-10,0,12,28,7.535511096040089e-05
39153,0.0835183024527169,0.08312920826714425,0.08603673829409089,0.20779514349297964,0.2018191471245254,0.2043568267840206,1312.6,2.0,8.4,32.1,4.7,104.9,0.17942197897098824,2.35,0.015609372635712415,0.011924313272487719,0.09186445181743363,0.050003875125018915,0.06474226728028964,541918,9.226488140272145e-06,0.00012917083396381002,0.022420366180861313,0.1501758568639536,2020-03-28,35.6,2,0,9,20,3.690595256108858e-05
39155,0.0864268920424428,0.0924467900709801,0.09502628401116522,0.20621962630601942,0.2169587072394848,0.22108740791246193,340.1,2.0,10.9,18.5,6.2,84.5,0.2161387928126589,2.34,0.009953329607757253,0.008095576130133366,0.0944383190603493,0.048633871528039996,0.027836094790738418,198627,1.0069124539966872e-05,0.0001510368680995031,0.018985334320107537,0.0841023627200733,2020-04-01,49.7,-2,0,13,21,0.00010572580766965217
39165,0.10784845783101395,0.1024934608490836,0.1020415195319254,0.2750295192439628,0.2621142731620694,0.26442689595381774,530.0,1.0,6.5,42.3,3.9,155.6,0.14491779836587373,2.68,0.018537900617212166,0.008941608197335608,0.11872612233119269,0.06017926287725101,0.04974307951398311,232173,4.307133043032566e-06,0.00011198545911884672,0.028220335697949375,0.03697243004139155,2020-04-14,54.7,-21,0,26,12,5.16855965163908e-05
39169,0.08451850218473482,0.07987986730215123,0.07802465972462609,0.20695789072999835,0.19771696135230593,0.1950542580463161,206.4,4.0,14.0,21.9,3.6,105.3,0.1787318806212112,2.54,0.01114110048548294,0.02070416584028215,0.10468495347814465,0.04536635422145955,0.06223322151991515,115967,8.62314279062147e-06,0.00018970914139367233,0.02087662869609458,0.01625462416032147,2020-04-11,50.8,-12,0,23,32,0.00027594056929988704
39173,0.09460449112006923,0.08940431011114122,0.08746196189193678,0.2528856495772086,0.23808248585594485,0.23574008167262744,203.3,2.0,5.9,33.1,4.0,114.5,0.1530115688314868,2.45,0.014101426210442554,0.010773091754912163,0.08922231743894228,0.0493817714390647,0.1331027728469119,130696,7.651343575931933e-06,0.00014537552794270675,0.05686478545632613,0.028761400501928137,2020-04-11,50.9,-20,0,23,23,0.00017598090224643447
40027,0.11853959282501295,0.11022715111912006,0.11307674712415738,0.3188096159473911,0.2825192995019991,0.28554209779158213,474.7,1.0,8.0,32.5,2.9,120.1,0.13369948414628519,2.44,0.012504038428084027,0.012255519776759247,0.09537435784555631,0.05176643507095208,0.12609126314929936,281669,1.0650799342490654e-05,9.2306927634919e-05,0.08959807433547888,0.053520266696015534,2020-03-26,48.2,-9,0,7,21,7.455559539743458e-05
40031,0.1271113251731411,0.12847854094054953,0.13072243562519426,0.29477171945325603,0.300296931979681,0.30948723180624327,116.1,3.0,10.4,22.5,3.9,99.0,0.12615635016857385,2.62,0.018925113351380977,0.011991164405175133,0.10895019182541396,0.05179286176944412,0.07108335686170301,120422,1.660826094899603e-05,7.473717427048213e-05,0.13370480476989255,0.1761223032336284,2020-05-14,68.5,-58,0,56,3,2.4912391423494045e-05
40109,0.10702651046110775,0.10589476636396702,0.106826801517067,0.26554142933205294,0.2547946368415418,0.2544141444400345,1013.8,1.0,12.8,31.8,3.3,100.8,0.13666472365004503,2.57,0.01714522913717445,0.014194114930694867,0.11621636625610977,0.05045030041055689,0.06133245519075629,792582,1.514038925940786e-05,9.715083108120043e-05,0.17790209719625225,0.15847193098001217,2020-03-28,47.3,-11,0,9,22,2.7757380308914408e-05
40143,0.11384636401293816,0.11188228761799,0.11311088196152048,0.27553541683191884,0.2642174100808193,0.2652261089518169,1058.1,2.0,10.8,31.2,3.3,107.5,0.14392929853784933,2.56,0.016783885495712258,0.014343883027947436,0.11337991239434882,0.05414892960700845,0.05773490036399531,648360,1.6965883151335677e-05,8.637176877043618e-05,0.13036276142883582,0.1080603368498982,2020-03-28,47.3,-12,0,9,21,3.238941328891357e-05
41005,0.061848911168144484,0.0632030626346555,0.0663032935339611,0.15592570020858193,0.15563162547960963,0.1621630715616175,201.0,1.0,6.7,36.8,3.8,128.3,0.18102024875322958,2.6,0.01358408940695788,0.01157483626749985,0.09736225440124978,0.052649161809769876,0.05019047046806465,416075,9.613651384966652e-06,0.0001249774680045665,0.0885777804482365,0.011666165955657034,2020-03-30,39.9,-14,0,11,5,1.2017064231208316e-05
41047,0.06785887262177955,0.06385179047113848,0.06590114971689519,0.16392444058587952,0.1512086112625799,0.15443544600745607,266.7,2.0,14.7,22.8,4.3,89.3,0.15668496373260146,2.81,0.010710126042183193,0.011508700716122559,0.11073953204100695,0.06287117866162344,0.05432614135636611,346868,8.648823183458838e-06,0.00010666881926265899,0.2702209486029268,0.015328597622150213,2020-03-27,41.4,-15,0,8,12,3.459529273383535e-05
41051,0.04711252190682648,0.04829663426685154,0.0498871226571133,0.1201606148691925,0.12031888949105779,0.12303384032826806,1704.9,1.0,8.7,44.5,3.7,112.0,0.13435483076316698,2.4,0.017863477361186382,0.011009016110755283,0.08185815637778981,0.0391646548751047,0.0739924619401882,811880,7.390254717445928e-06,8.991476572892545e-05,0.11748657437059663,0.060789771887471054,2020-04-01,50.1,-16,0,13,29,3.571956446765532e-05
41067,0.06708701165071053,0.05998950730962878,0.06180529247478109,0.16048534070769493,0.1405671550109767,0.1428228444273417,731.4,1.0,8.4,43.7,3.5,131.1,0.1342959201599478,2.62,0.017468775880674928,0.010053622667079364,0.1055705669279482,0.05195961150754147,0.05865700733651779,597695,5.019282409924794e-06,7.696233028551351e-05,0.16995624858832684,0.024534252419712396,2020-03-26,43.4,-10,0,7,7,1.1711658956491187e-05
45003,0.10191877767629978,0.09762676388316142,0.09791939160419867,0.2436964868650632,0.23481561501998216,0.23874584987270275,149.5,2.0,12.7,26.4,3.3,100.4,0.19421963270582818,2.43,0.01303416154568155,0.011133346320269657,0.08880703183570345,0.049090619299768004,0.0493975832492134,169401,5.903152873949976e-06,3.541891724369986e-05,0.05855337335670982,0.2529619069545044,2020-04-14,65.5,-29,0,26,6,3.541891724369986e-05
45007,0.12232448370854809,0.12885267932853256,0.12887583780232498,0.300079665149846,0.312352943691418,0.3086953299690603,261.6,2.0,15.5,21.4,3.3,98.6,0.18049001905407966,2.52,0.015632326094113188,0.011282808431679652,0.1018744824971818,0.054164463642621286,0.05391007671511657,200482,1.4963936912041978e-05,3.4915852794764615e-05,0.03923544258337407,0.16291238116140103,2020-04-02,62.5,-17,0,14,6,2.9927873824083956e-05
45013,0.09491599199094629,0.09664952063012631,0.09266581125733817,0.2252746961593635,0.22390755523256914,0.2131770886559854,281.5,3.0,7.1,40.3,3.2,125.5,0.27259094401610895,2.45,0.0175661712105556,0.007884905810348938,0.07418594176403571,0.04370611769069761,0.042900670322973795,188715,1.059799168057653e-05,4.239196672230612e-05,0.11159685239647087,0.18217417799327026,2020-04-04,66.4,-19,0,16,10,5.2989958402882654e-05
45015,0.09518543431050047,0.09092345298025312,0.09071119390399685,0.24024012090690514,0.23085452208754378,0.23460895545919358,161.8,2.0,11.2,23.8,3.0,118.6,0.13754517370675423,2.78,0.01969777150585053,0.018304679973404615,0.0988642685591001,0.05251231393408144,0.05789923606116938,221091,0.0,1.8092097823972934e-05,0.06884043222021702,0.24507555712353737,2020-04-14,65.0,-29,0,26,14,6.332234238390527e-05
45019,0.07686703609394879,0.07516695497011089,0.07651438496340629,0.1895524462972511,0.18663234007957527,0.19296211112030084,382.3,2.0,8.5,42.8,2.8,120.0,0.16412953769970806,2.45,0.012167871792660843,0.009216442270974736,0.08917850235892635,0.045057341003436766,0.07007797391015139,405905,1.7245414567448047e-05,2.956356782991094e-05,0.050942954632241536,0.2682228600288245,2020-04-16,65.3,-31,0,28,9,2.2172675872433206e-05
45041,0.13270269348049296,0.1282176953468726,0.13322951919786002,0.32912389762106387,0.31102053224390536,0.32006859591381775,171.1,3.0,15.4,23.1,3.7,91.4,0.16988397426153923,2.68,0.013129799723506974,0.01978155603326602,0.10757894889221839,0.05460375364616131,0.05805629745438227,138159,2.895214933518627e-05,6.51423360041691e-05,0.02717883018840611,0.4310540753769208,2020-03-27,54.5,-11,0,8,8,5.790429867037254e-05
45045,0.10269007479113021,0.10296386350181179,0.0986983993014568,0.24417882972898108,0.24175293117832494,0.2328444493957618,574.7,2.0,12.2,34.2,2.9,116.6,0.1577867537382369,2.61,0.015028791570808206,0.01403698467366636,0.10373522256341244,0.05190845038923559,0.059654267783972786,514213,1.1668316436962893e-05,3.6949668717049164e-05,0.09255697541680198,0.18467833368662404,2020-04-07,61.6,-22,0,19,22,4.2783826935530604e-05
45051,0.1293081154274191,0.12894386078374315,0.1295164981409522,0.30310573264165763,0.29257597148062564,0.2891750161579624,237.5,2.0,10.2,23.6,4.2,93.6,0.23952264584610647,2.58,0.011381764187977811,0.006258953296120553,0.08798856302684609,0.044390914347647956,0.04409162363757348,344147,1.1622940197066951e-05,2.3245880394133903e-05,0.06077926002551235,0.1312636751155756,2020-03-29,54.5,-13,0,10,12,3.486882059120085e-05
45055,0.12049269945812208,0.12070287317268656,0.11705695816562996,0.3002826999808339,0.2987428780513303,0.2919519802066454,84.9,2.0,13.5,19.9,3.5,99.7,0.18337602146603244,2.64,0.019224905476277594,0.010748261983168679,0.10258873033296743,0.06247713135748262,0.05775094523722405,65592,1.5245761678253446e-05,3.049152335650689e-05,0.04434992072203927,0.246691669715819,2020-04-09,63.2,-24,0,21,10,0.00015245761678253446
45063,0.12682595205169025,0.12960555368328086,0.1262879958784132,0.30839584471224435,0.3112981933194655,0.3028804623614678,375.4,2.0,10.4,30.1,2.9,115.6,0.15788456845359147,2.53,0.013459556929417827,0.01631009517611649,0.10573768269204696,0.056353209143414955,0.044557878467420486,295032,6.77892567585889e-06,2.711570270343556e-05,0.06250169473141896,0.1546272946663413,2020-04-04,65.1,-19,0,16,12,4.067355405515334e-05
45079,0.08327544286210489,0.08569977863786478,0.08716409743241976,0.2141272046621126,0.21530396632428586,0.2153637520192748,507.9,2.0,8.9,37.7,3.4,100.3,0.12733491567288024,2.53,0.011160800432248852,0.014122862876770484,0.09382115703755162,0.0449519509088804,0.11746700243139979,414576,2.1708926710663424e-05,3.135733858206939e-05,0.05192534058893906,0.48249778086526957,2020-04-01,64.7,-16,0,13,15,3.6181544517772375e-05
45083,0.12474877299273261,0.12376480054760207,0.12172312599216463,0.2965727993970552,0.29072448953584895,0.28709034523688154,351.9,2.0,14.7,23.8,3.1,102.1,0.16187939647262717,2.64,0.00949701804465287,0.01110905800795188,0.11141872260169232,0.05437289733917831,0.05926636252421246,313888,1.2743398919359771e-05,5.0973595677439085e-05,0.07091382913650729,0.20959705372616985,2020-04-09,62.4,-24,0,21,9,2.8672647568559488e-05
45091,0.11881197148673199,0.11528403304937497,0.11421645318543736,0.28114873365276477,0.27228784683968216,0.27119863916790793,332.2,1.0,10.4,32.0,3.3,123.7,0.14313543802304118,2.69,0.014610496209661532,0.0132534164119102,0.11597195368417981,0.05283491051299075,0.05514413500755149,274118,3.6480639724498207e-06,2.9184511779598565e-05,0.05746430369402958,0.19366477210544364,2020-04-11,62.1,-26,0,23,3,1.0944191917349463e-05
47037,0.06755994966284792,0.06974079996963765,0.07083710370373274,0.18475997548734982,0.18337809649081735,0.18278085331827315,1243.3,1.0,11.4,40.3,2.6,116.1,0.12243227204668872,2.37,0.011231801925245493,0.013615617965685178,0.0880192668935455,0.03809196534153832,0.07742420807782993,692587,1.2994757337345344e-05,6.786151053947014e-05,0.1041544239207493,0.27669736798409444,2020-03-30,47.4,-18,0,11,19,2.7433376601062394e-05
47065,0.10094168553593291,0.10404325173078295,0.10457050621921081,0.24435686717108457,0.24726843351495406,0.24538863106774036,620.3,2.0,10.8,31.2,3.4,109.2,0.1757684895933415,2.41,0.014719204141800673,0.011326265626458332,0.09650659097522277,0.042389770674689665,0.0687317107986582,364286,2.196076708959444e-05,8.235287658597915e-05,0.05862152264978616,0.19438847498943138,2020-03-31,49.0,-15,0,12,12,3.294115063439166e-05
47093,0.11510419177267091,0.11791596190754564,0.11654185432525345,0.27498439525910623,0.27813558577879244,0.27574997167658927,850.5,2.0,9.0,36.7,2.9,106.7,0.15831236070485225,2.45,0.017601963510850246,0.010657892191734599,0.09598550578242769,0.049693846190217265,0.09521824070631371,465289,1.2895211363260254e-05,9.88632871183286e-05,0.04393613431652156,0.08912955174096099,2020-04-06,60.0,-21,0,18,4,8.596807575506835e-06
47125,0.12830680123469637,0.13028578365067803,0.13185828737904484,0.30795269309471784,0.31748205181562794,0.324196233482468,319.6,2.0,7.5,27.2,3.8,107.1,0.09227967953386744,2.77,0.006613255644573926,0.010585093469288662,0.11897547948531197,0.0471133770332605,0.08185967467831998,205950,4.85554746297645e-06,4.8555474629764505e-05,0.10263656227239622,0.20808934207331878,2020-05-22,70.5,-70,0,64,5,2.4277737314882253e-05
47141,0.10931398928431005,0.10772403021556402,0.11345513053971636,0.2756970906013941,0.2769926128055574,0.2936595512600992,180.3,4.0,14.0,25.4,3.6,86.9,0.16658422434458353,2.27,0.008028613827479929,0.0032342757124919144,0.0915363443806045,0.05466560125819667,0.11492459698387936,78843,1.2683434166634958e-05,0.00010146747333307966,0.06528163565567013,0.02387022310160699,2020-04-20,59.0,-38,0,32,5,6.341717083317479e-05
47149,0.11886418699955591,0.12245177488644508,0.12007668529568248,0.28280714791379935,0.28725700566785234,0.27951900203585384,424.0,1.0,8.8,32.0,2.7,122.5,0.10454615408292037,2.77,0.011899412108713718,0.017285850595586197,0.10998491797223675,0.054449198190156665,0.08370833205084798,324890,6.1559296992828345e-06,5.848133214318693e-05,0.08451168087660439,0.15826587460371203,2020-04-03,59.9,-18,0,15,7,2.154575394748992e-05
47157,0.09088372098703763,0.09538890147515827,0.09606207181664242,0.208158558904046,0.21597768546037557,0.21653689239106072,1215.5,1.0,11.8,31.1,4.2,91.5,0.13582377608029375,2.61,0.015226061271859144,0.015083931418605546,0.1061496274701741,0.05617228275505363,0.06497578449267123,935764,1.0686455131849483e-05,6.198143976472701e-05,0.06535087906779914,0.5419432677469961,2020-04-02,61.7,-20,0,14,44,4.7020402580137724e-05
47165,0.1090208489339663,0.11414243654597599,0.11738431486600057,0.2742112281810597,0.2769672445866281,0.2812365700973174,303.4,1.0,10.1,26.9,2.8,126.4,0.15850472083740763,2.71,0.014020913817332713,0.007464640473633309,0.11014752950857339,0.052861623626094714,0.040000213733442334,187149,1.603000817530417e-05,0.00010152338511025975,0.05074566254695457,0.0793431971316972,2020-03-30,46.1,-14,0,11,31,0.00016564341781147643
47187,0.10344133510634032,0.10897951609731318,0.10770925150868962,0.25877764852170304,0.26764330008636933,0.26274502913810033,314.4,1.0,4.4,59.0,2.5,221.4,0.13153295444247376,2.87,0.02562475995667353,0.011465979657272073,0.13215868536091727,0.07807827246481881,0.03567097773692546,231729,4.315385644438115e-06,9.493848417763854e-05,0.04869049622619526,0.044836856845712016,2020-04-03,59.8,-18,0,15,7,3.0207699511066808e-05
47189,0.1170295873015873,0.12320711111111111,0.129695492063492,0.2920233650793651,0.3123316825396825,0.3297848888888889,199.7,1.0,8.8,30.6,2.8,146.1,0.15690666666666667,2.65,0.014250666666666667,0.015182222222222222,0.10587022222222223,0.06119822222222222,0.04922311111111111,140625,7.111111111111111e-06,8.533333333333334e-05,0.04509155555555556,0.07264,2020-04-25,59.2,-40,0,37,8,5.688888888888889e-05
48027,0.10892273690958885,0.10959837621621102,0.10785404584224746,0.24897127689401946,0.2489991942137639,0.24670495289404193,295.2,2.0,9.4,24.5,4.1,89.5,0.1084939349120745,2.79,0.015850208917956823,0.016069530595374,0.12021639738838495,0.05561491612351747,0.07495458916550914,355642,8.435449131429921e-06,7.029540942858268e-05,0.25284415226548046,0.2435623464045304,2020-04-09,65.7,-20,0,21,3,8.435449131429921e-06
48029,0.10933567097287127,0.09799459702583947,0.09881942202116578,0.24720714342898892,0.21579812122316364,0.2154470293244815,1383.1,1.0,16.2,27.6,3.3,89.4,0.12115562103452635,3.04,0.01500919665124073,0.01412049753052417,0.11351834723111061,0.05580980126875017,0.07411347856976339,1986049,1.258780624244417e-05,0.0001137937684316953,0.6049024973704072,0.08544552526146132,2020-03-26,60.3,-13,0,7,37,1.862995323881737e-05
48039,0.11457957088832292,0.11139171876205911,0.11228660183684495,0.27369896580998687,0.2689333950760207,0.274902755267423,230.7,1.0,12.3,29.7,4.5,122.4,0.11798487304159913,2.96,0.01958670988654781,0.014267963263101027,0.11848460291734197,0.05614262560777958,0.0720718530524041,370200,1.0804970286331712e-05,8.64397622906537e-05,0.31119665045921124,0.14689086980010804,2020-04-15,69.4,-26,0,27,7,1.8908698001080498e-05
48041,0.0919983292446447,0.09081865752413208,0.09118216651357709,0.2333847411904195,0.2220809976148266,0.21789717924584168,332.8,3.0,13.3,40.8,2.8,82.7,0.09156016546274001,2.61,0.016211114933100484,0.012356785648135898,0.09085456742430256,0.0459079723758368,0.263320367969377,226758,1.7639950960936328e-05,7.055980384374531e-05,0.26025542648991434,0.10996745429047708,2020-04-01,67.0,-12,0,13,16,7.055980384374531e-05
48061,0.08671591814396384,0.08479619567048916,0.08523614962276183,0.1888084880951258,0.1833030819355682,0.18498943166913576,456.0,2.0,32.8,17.3,6.2,62.8,0.13544212423450372,3.37,0.021971748586957548,0.018296422808722648,0.13190597959934702,0.06524528907215717,0.046222293516517736,423908,9.436009700217972e-06,4.4821046076035365e-05,0.898138275286147,0.008265944497390943,2020-04-10,73.9,-21,0,22,18,4.2462043650980875e-05
48085,0.10962906312686344,0.1124415188013909,0.11031943902392574,0.2617545823478096,0.26583728703520254,0.2603135692298859,930.0,1.0,6.3,51.7,3.3,159.9,0.1100884846579502,2.9,0.01945389028061595,0.014122326507790908,0.11739787055810798,0.0653387667065282,0.06704399161912797,1005146,1.3928324840371449e-05,0.00011938564148889813,0.15420744847017248,0.1053966289474365,2020-04-04,63.8,-19,0,16,16,1.5918085531853084e-05
48113,0.08384608569006614,0.07064565961619992,0.0716615602648209,0.2185790832999538,0.17796523516274884,0.17685182256627405,2718.0,1.0,21.3,30.7,3.7,98.7,0.10734589646110429,2.78,0.015963472203056217,0.01426431094120341,0.11718184892401617,0.05633693890146684,0.05554498265960819,2637772,8.71947992472435e-06,0.00011032037643890374,0.40502401268949706,0.23482355563710586,2020-03-23,54.6,-3,0,4,32,1.213145033005127e-05
48121,0.10768023603097589,0.10930634138683831,0.11273083262713837,0.26430053107634754,0.2621269860486031,0.2684616213526749,754.3,1.0,7.5,44.5,3.2,145.8,0.1017549332762169,2.85,0.017650605775588316,0.01543773222949629,0.1102711788644385,0.058390294553141556,0.08095322350837655,859064,9.312461004069545e-06,9.894489816823893e-05,0.19524389335369657,0.1060386653380889,2020-03-31,53.2,-11,0,12,17,1.9788979633647783e-05
48139,0.132930404155242,0.13126407186963598,0.1332588141255298,0.32556414861805083,0.3248177623219421,0.33389780040953726,159.9,1.0,14.3,23.1,3.3,126.7,0.12807351924920307,3.03,0.009574444370137542,0.014718339686573486,0.12465725941282686,0.0643014779642881,0.05498896542499833,179436,1.1146035355224146e-05,9.474130051940525e-05,0.2664404021489556,0.11386232417129227,2020-04-15,64.4,-26,0,27,9,5.015715909850866e-05
48141,0.06410677711575236,0.06138032584881738,0.0624835819921683,0.1371102029359221,0.13137065430412623,0.13417399197254995,790.6,2.0,22.5,22.8,4.2,72.5,0.12261792335011977,3.06,0.010629693681178175,0.01487943022843672,0.12116447301125889,0.0617549877610442,0.09242730964201351,840758,8.325820271707197e-06,7.612178534132295e-05,0.8295026630730841,0.039476282116851696,2020-04-15,65.6,-26,0,27,22,2.6166863711079765e-05
48157,0.08603408591033264,0.08820489043892248,0.08560552789969766,0.21103086741882057,0.2131752893831847,0.20731690953736043,679.5,1.0,9.8,46.1,4.0,152.2,0.1105884562954238,3.19,0.020782932965077463,0.016373508931812584,0.12594147676357922,0.06511833350679945,0.06604108862256904,787858,1.0154114066240363e-05,0.00010788746195380386,0.2467919345871972,0.21132107562530303,2020-04-05,69.4,-20,0,17,21,2.6654549423880953e-05
48167,0.11627220185774743,0.11901020196767334,0.11601577859235676,0.27991210157151736,0.28462390549756267,0.28061774119218846,769.9,1.0,11.8,30.0,4.6,118.7,0.14384858977773832,2.71,0.015123264967888957,0.00965106987481133,0.11444848915327474,0.05743585190446595,0.06437302080558761,337890,5.919086093107224e-06,0.00011838172186214449,0.25002219657284913,0.13318535618100566,2020-04-08,68.9,-23,0,20,24,7.102903311728669e-05
48183,0.15110878354267976,0.15282886174589957,0.15657677299702408,0.41686692865284214,0.42591076379786796,0.44136375236878855,445.4,3.0,16.2,20.8,4.1,83.5,0.15371805960859128,2.63,0.011074555198978231,0.0036052931523680954,0.12526372800245741,0.05243033943107504,0.046901145448519484,123707,2.4250850800682256e-05,0.00019400680640545805,0.19188889876886514,0.20896958134947902,2020-05-20,73.9,-61,0,62,11,8.891978626916827e-05
48201,0.08951484316075488,0.08839056144551653,0.08997394462378963,0.20514152289063173,0.1993145219903976,0.2011840378752018,2402.4,1.0,19.1,31.0,4.4,99.4,0.10519346216409545,2.91,0.016613817804763484,0.014865644564924289,0.11895048311003723,0.05873959986966383,0.06522341990274164,4698619,8.938796697497712e-06,7.491562946474272e-05,0.4331711083618399,0.19871860221056442,2020-03-29,61.8,-9,0,10,75,1.5962136959817342e-05
48209,0.09234755524355802,0.09528868075746094,0.0990710445278767,0.24557355316324198,0.2575039286660759,0.27261285009082936,231.7,1.0,10.5,37.4,3.0,112.4,0.10988586495142186,2.88,0.012320835822504502,0.010304045707920281,0.10288773800593808,0.046017850164622176,0.14204221334854536,222631,8.983474897925267e-06,8.534301153029003e-05,0.39624311079768765,0.04417174607309853,2020-05-13,74.9,-54,0,55,5,2.2458687244813166e-05
48215,0.08900000049492103,0.0907553204424,0.09468581835111117,0.19078150176530087,0.1952749723545357,0.20508777177145274,493.2,2.0,35.5,18.4,6.6,64.0,0.1108911828662296,3.61,0.018652584073473998,0.01795853980476685,0.14973918486175122,0.07489326615385149,0.05617254795083718,865939,8.083710284442669e-06,3.926373566729296e-05,0.9237544445971367,0.008650724820108575,2020-04-17,73.8,-28,0,29,7,8.083710284442669e-06
48245,0.09974638754918047,0.09953966567077889,0.0975435950671342,0.23816909401475736,0.23655761574044248,0.23401112712723254,287.9,2.0,16.0,19.6,6.3,79.4,0.14434845353547632,2.63,0.013835239861804464,0.015588174164022885,0.10701526660679762,0.05601938815926212,0.053105674095395704,255001,1.9607766244053945e-05,0.00010196038446908051,0.2153599397649421,0.3411947404127827,2020-04-09,66.6,-20,0,21,21,8.235261822502656e-05
48251,0.13499987911901942,0.1431872729834343,0.14995785838918171,0.35320547182347706,0.37811195579590956,0.39979341857248735,208.3,1.0,15.2,18.3,3.4,103.3,0.1413332088398177,2.85,0.012978449005316263,0.011350307246106174,0.09817286313688646,0.04592643600352472,0.029773402349426065,171361,5.8356335455558735e-06,8.75345031833381e-05,0.220166782406732,0.03823507099048208,2020-04-28,63.9,-39,0,40,4,2.3342534182223494e-05
48303,0.12238182913205357,0.12539802331352434,0.12476485721349291,0.28036060493967147,0.28249152835375885,0.2802093421392603,311.3,2.0,14.2,29.1,3.1,83.1,0.12426320377864235,2.55,0.018060453072749276,0.013002094908461609,0.10386712294900655,0.05170260106957438,0.151389665985713,307412,1.3011853798810716e-05,0.00017566002628394467,0.35934186043485616,0.07829557727089378,2020-04-03,60.8,-14,0,15,40,0.00013011853798810716
48309,0.11595377525811491,0.11401409118478957,0.11573074244956791,0.2617493402998122,0.25924800631112715,0.26532291503600225,226.5,2.0,15.7,23.7,3.6,80.6,0.14380987168459625,2.66,0.014767857914354279,0.010533881629334621,0.11401493281802935,0.052885427344888394,0.10131300396297038,254607,3.927621785732521e-06,0.00011782865357197563,0.2673060834933839,0.14931246980640753,2020-04-15,65.1,-26,0,27,4,1.5710487142930084e-05
48339,0.12419475519615131,0.12804235490363172,0.12994421578759693,0.30152255241479764,0.3063950585945763,0.30949673332970706,437.5,1.0,12.6,34.7,3.8,128.0,0.13074924905867918,2.9,0.014477302534162542,0.015438507424800102,0.1228903837204383,0.06153234335998646,0.056678935567119344,590925,1.3538097051233235e-05,0.00013368870838092821,0.2477708677074079,0.05611541227736176,2020-04-02,67.8,-13,0,14,8,1.3538097051233235e-05
48355,0.10422638518369544,0.11241238162276629,0.11811341736810663,0.23634947581782081,0.25878352666063315,0.27425365409299823,405.8,2.0,17.6,21.5,4.7,87.5,0.1441348184340193,2.72,0.015554911459842932,0.015231943466799167,0.10691068692807751,0.05298607373055636,0.05820876982319573,362265,2.208328157564214e-05,7.453107531779223e-05,0.641588340027328,0.042968545125805696,2020-04-27,71.2,-38,0,39,3,8.281230590865803e-06
