	Hosp_diff	Beds_diff	Nurse_diff	area_diff	hispanic_diff	black_diff	TWOwk_prior_intra_diff	TWOwk_prior_inter_diff	TWOwk_onset_intra_diff	2wk_onset_inter_diff	RUCC_diff	elderly_diff	death_diff	More_Deaths
469	-0.08156799376175607	-0.504100577352452	2.0189152911280215	-0.3174388621768106	0.1189506138698508	-0.31365468867060514	-1.1664805798810007	-1.2616969207647182	-1.1492729282851026	-1.210738527653566	-0.027119968931371054	0.2660785725518725	0.5171723040927232	0.0
202	-0.07177847732676967	0.19694141967791168	-0.08493454038861074	0.36906747292173453	-0.15935730520340471	-0.05303040594029495	2.766544883153238	3.103884637156609	2.379393657474408	2.55676563461686	-0.027119968931371054	-0.045895313403587316	0.07314167962582278	0.0
639	0.10499431674708257	-0.30088642960074086	0.22854063337619063	-0.05459995575262977	-0.06258041218817025	0.09968215879971029	-0.13298983650758894	-0.18808907888191972	-0.10126582543120202	-0.134238480077511	-0.027119968931371054	0.21493156452501014	0.06972200483289667	0.0
631	0.0009464736785838362	-0.5540808332465262	0.0852388274084586	0.2764441925486005	-1.1593523374176018	-2.758464400820475	-0.15939468803806947	-0.29219890874839805	-0.3298738531377376	-0.5444967505630921	-0.027119968931371054	0.838035410307419	0.049927338173998324	0.0
412	-0.19775581027032832	0.7734561848630527	-0.3797162723353252	0.26347908175321755	-0.14962180956057705	0.12250618716210392	0.16733139725444068	0.1930584961422247	0.1616759656607191	0.18625626650359606	-0.027119968931371054	0.04901185955756822	0.06225052313555744	0.0
13	-0.2279224235526787	-1.414791059181317	1.9796246145897236	-0.19907541601169604	-0.027279236105443094	-0.3731854029702502	-0.5119910552032423	-0.5374640558571215	-0.47224972257328746	-0.4723977846942613	-0.027119968931371054	0.08912357213946122	1.1470663654950664	0.0
483	-1.494703432383437	-4.0970464890042155	-0.8668985205475254	0.023711296642426855	0.3692276439648677	1.5720124291944053	0.10705216681262043	0.15392344271743708	0.09904628096814755	0.1365073572585438	-0.027119968931371054	-0.41841315407374646	-0.011120253280808446	1.0
1620	0.12573117102886464	1.7052063515866713	-0.9983709014242956	-0.10228743465648882	0.006406807845910366	0.5595602615779551	0.31501710109804504	0.3469191212361026	0.285174629231227	0.3160053412747429	-2.0393620593117814	-1.0326943041186678	-0.6208110820593606	1.0
475	0.06966307935817347	0.08397616623295986	-0.05550920170614298	0.1233996947530065	0.1643873509476448	-0.28704515758485305	-0.12485859857732283	-0.1318247144860896	-0.1064843029059036	-0.11989342237081328	-0.027119968931371054	0.27875620309085464	0.09140022322887695	0.0
656	-0.06511346775494897	0.6799272337411184	-0.06933869453987389	0.01977796793713541	-1.0357553221965379	1.3104665417812418	0.2368138945078805	0.32552672238826424	0.4141516334840182	0.5939652271680735	-0.027119968931371054	-0.09114010247912203	-0.4746539606990618	1.0
536	0.42508301349231226	-0.7792449428014178	0.5962076531696157	0.39241128298990313	-1.48885034219909	-0.5663852882264659	-0.0406682118195991	-0.04022429565414808	-0.0188149419970677	-0.019050365473481455	0.9790010762588341	1.2982377995777483	-0.41918456298294215	1.0
967	-0.009860775916100914	-0.8816398023340665	0.05995031177899279	0.8389101974052763	1.270641650866336	-0.43013837090183954	0.18191503543285353	0.06855207624814431	0.061222925938093725	-0.09283503132173906	-0.027119968931371054	-0.19372178097289133	0.09037368536171417	0.0
1237	-0.13937214825613609	-0.23832658428215528	-0.24310092571859737	0.009514954802740526	-0.11314045945254364	-0.9700127808359348	0.0897870116479651	0.12582157788407247	0.07124887275305684	0.07793758691424994	-0.027119968931371054	-0.10824963881608152	0.17903822453962745	0.0
602	-0.4263744826183791	0.42825755781323227	-0.9146744796210007	-0.09145425412573864	2.4514265031071654	-0.15353399745224489	0.5866478368467085	0.6659230952465816	0.4933277101695467	0.5696575165041476	-0.027119968931371054	0.3036364299056129	-0.12974815903451717	1.0
163	0.4784182302727393	0.18980222019733556	0.6570507283703455	1.1881914390942758	-1.337861370973356	-0.08470864676668245	0.06053882745103756	0.0276586156794267	0.051777693842114274	0.02648636980820029	1.4820615988539367	1.0553216890425086	-0.32254374073977643	1.0
482	-2.3180381091581452	0.7419956914647465	-5.902712785896172	-0.16469184302279335	0.03837118128523178	-0.05753385410639325	0.2523510893732115	0.27634262866746245	0.24366015598735974	0.2564328700806176	-1.5363015367166788	-1.6753178640379687	-0.3922474255408333	1.0
130	-0.5502785255938908	-0.3828185927898444	-1.9506042337738225	-0.3068948969920378	0.5801560999384372	1.2113800461963087	0.03998245693365546	0.04061112665739405	0.03903379000907737	0.039536012752383144	-1.5363015367166788	-1.4591511839577245	-0.32524886740165715	1.0
1079	0.00449448093413471	-0.46173417713081943	0.09354101717000386	0.163840263416234	-0.2111552274762672	-0.27605019746494514	-0.07885960191353211	-0.1920256720635562	0.201761191262887	0.09749336746375722	-0.027119968931371054	0.5223880185974893	0.017032140807919996	1.0
1426	-0.33583174558172485	1.1545026940241017	-0.07348539747114691	0.27032109050948083	-0.32161215795918774	-0.2858838860129176	1.088886143846527	1.6365358534363748	0.950135409113561	1.4502862848204827	-0.027119968931371054	0.11510806036961489	0.10028824264842007	0.0
1055	0.7975042728229769	1.3935613453959814	-0.3802084913164909	0.1461154943556245	0.05787690049129922	0.03707824518605604	0.10210523030351752	0.1101638251462127	0.10317492397023628	0.10618966945121858	-2.0393620593117814	-0.44879112878856203	-2.78439838196332	1.0
1324	0.2633510153221853	0.4286658242590978	-0.24489619851992295	-0.015002243240536168	0.3343650132997461	-0.05837122224244054	-0.04189049811828515	-0.054443139628340964	-0.019952506446583487	-0.03261692873155254	0.9790010762588341	0.4242854712797263	1.0771647218260547	0.0
1448	0.7806009891351262	-0.6359800424358798	0.04059564636038899	-0.08235636567085236	-0.184073026326988	-1.2641532773999336	-0.393830933865487	-0.4025121378229051	-0.3575413297490375	-0.3728584465002301	-0.027119968931371054	1.1347898355273165	0.3110815253593604	0.0
72	-0.03789931033436055	-0.01225842572565635	-1.071311292696395	-0.16307223708532032	-0.6086441682801159	-0.055108587717347786	-0.02072731880013691	-0.040193978289597636	-0.013235838030211755	-0.0277217556385867	-0.027119968931371054	0.009075084252378534	1.7238842241919106	0.0
514	0.19810959962777783	-0.3610889441792901	0.5465923612967415	-0.40829379729168325	-0.9613169566992075	-0.2613658224442773	-0.3951485758328648	-0.3948325161717623	-0.3455770155387459	-0.3440499999306428	0.4759405536637315	0.5515623600295535	-0.2844118547533854	1.0
12	0.36518801115586685	0.21805372538576293	-0.2845322301802152	0.06402791587166412	-0.07026347971803848	-2.4769801487925336	0.2650247246120697	0.28992480798609455	0.21878753469025483	0.24002220710356295	0.4759405536637315	-0.43645402454976	-3.085615698501484	1.0
1259	0.43520138956612736	0.7024119048212794	0.22764265531863467	0.008002771708059117	-0.20983003090184418	-0.47914410661534135	-0.07494424036573166	-0.08600818033536077	-0.06420615003159236	-0.059498861038937735	-0.5301804915264737	-0.08781680127405365	0.607184113169874	0.0
1317	-0.2861636007126089	0.5288893921228474	-0.5865868336912614	-0.008292447213862532	0.7797762791329605	1.544563506755841	1.0464644295415384	1.2216217306178494	1.1014473908914608	1.3201261649804612	-0.027119968931371054	-0.1859117751535018	-0.045332414009646264	1.0
